area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count
1300.0,Apartment,Residential,3.0,3.0,6550000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,4,0,4
2025.0,Apartment,Residential,3.0,3.0,23000000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4
1650.0,Apartment,Residential,3.0,3.0,8125000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,4,0,4
1020.0,Apartment,Residential,3.0,3.0,5290000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,4,0,4
1650.0,Apartment,Residential,3.0,3.0,8125000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,4,0,4
800.0,Apartment,Residential,2.0,2.0,4800000.0,Sale,Dhaka,Badda,0,1,2,0,4,0,4
950.0,Apartment,Residential,2.0,2.0,5500000.0,Sale,Dhaka,Dakshin Khan,0,2,1,0,2,0,3
1050.0,Apartment,Residential,2.0,3.0,5600000.0,Sale,Dhaka,Dakshin Khan,0,2,1,0,2,0,3
2150.0,Apartment,Residential,4.0,4.0,17500000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3
1100.0,Apartment,Residential,2.0,3.0,6800000.0,Sale,Dhaka,Aftab Nagar,0,0,2,0,3,0,4
3650.0,Apartment,Residential,5.0,5.0,35000000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5
970.0,Apartment,Residential,2.0,2.0,4000000.0,Sale,Dhaka,Khilgaon,0,0,1,0,0,0,1
1980.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Chattogram,Bayazid,0,1,0,0,1,0,3
1520.0,Apartment,Residential,3.0,3.0,16000000.0,Sale,Chattogram,15 No. Bagmoniram Ward,0,2,3,1,3,0,5
1465.0,Apartment,Residential,3.0,3.0,11000000.0,Sale,Dhaka,Maghbazar,0,0,3,0,4,0,3
2150.0,Apartment,Residential,4.0,4.0,17500000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,2,0,3
2200.0,Apartment,Residential,3.0,4.0,23000000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,3
1200.0,Apartment,Residential,2.0,2.0,9000000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1080.0,Apartment,Residential,3.0,3.0,5560000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,4,0,4
2150.0,Apartment,Residential,4.0,4.0,17500000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,2,0,3
1650.0,Apartment,Residential,3.0,3.0,13500000.0,Sale,Dhaka,Bashundhara R-A,1,1,2,0,3,0,3
1215.0,Apartment,Residential,3.0,3.0,11000000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3
2150.0,Apartment,Residential,4.0,4.0,17500000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3
850.0,Apartment,Residential,2.0,2.0,6000000.0,Sale,Dhaka,Mirpur,0,2,3,0,2,0,4
1200.0,Apartment,Residential,3.0,3.0,9000000.0,Sale,Dhaka,Mohakhali,4,2,2,5,5,0,12
900.0,Apartment,Residential,2.0,2.0,5500000.0,Sale,Dhaka,Khilgaon,0,1,3,1,1,0,2
250.0,Apartment,Residential,1.0,1.0,3400000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,2,0,3
1230.0,Apartment,Residential,2.0,2.0,5000000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,4
1245.0,Apartment,Residential,3.0,3.0,7100000.0,Sale,Dhaka,Rampura,0,2,1,0,3,0,3
1175.0,Apartment,Residential,2.0,3.0,7800000.0,Sale,Dhaka,Aftab Nagar,0,1,1,0,3,0,4
1450.0,Apartment,Residential,3.0,3.0,22000000.0,Sale,Dhaka,Badda,0,1,2,0,4,0,4
900.0,Apartment,Residential,2.0,2.0,5000000.0,Sale,Dhaka,Mirpur,0,1,2,1,2,0,3
1650.0,Apartment,Residential,4.0,4.0,13000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,4
1650.0,Apartment,Residential,3.0,3.0,16000000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,2,0,3
950.0,Apartment,Residential,2.0,3.0,6800000.0,Sale,Dhaka,Adabor,0,1,2,0,3,0,4
1400.0,Apartment,Residential,3.0,3.0,9500000.0,Sale,Dhaka,Mirpur,0,1,1,0,4,0,3
1350.0,Apartment,Residential,3.0,3.0,7200000.0,Sale,Dhaka,Mirpur,0,0,0,0,5,0,3
1250.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Dhanmondi,0,1,1,0,4,0,3
1200.0,Apartment,Residential,2.0,2.0,8500000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3
1213.0,Apartment,Residential,2.0,3.0,8800000.0,Sale,Dhaka,Uttara,0,0,0,0,2,0,3
1485.0,Apartment,Residential,3.0,3.0,13200000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,4,0,4
2350.0,Apartment,Residential,3.0,3.0,19000000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3
1584.0,Apartment,Residential,3.0,3.0,11500000.0,Sale,Dhaka,Badda,1,1,2,0,2,0,3
1337.0,Apartment,Residential,3.0,3.0,8100000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
2230.0,Apartment,Residential,3.0,4.0,21800000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5
1337.0,Apartment,Residential,3.0,3.0,8100000.0,Sale,Dhaka,Mirpur,0,0,2,1,1,0,3
1500.0,Apartment,Residential,3.0,3.0,8800000.0,Sale,Dhaka,Badda,0,1,2,1,4,0,3
1650.0,Apartment,Residential,4.0,4.0,12500000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,4
1650.0,Apartment,Residential,4.0,4.0,13000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,4
2245.0,Apartment,Residential,4.0,4.0,25000000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3
1650.0,Apartment,Residential,4.0,4.0,13000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,4
1650.0,Apartment,Residential,4.0,4.0,13000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,4
1872.0,Apartment,Residential,3.0,3.0,18000000.0,Sale,Dhaka,Mirpur,0,2,2,0,3,0,5
2474.0,Apartment,Residential,3.0,4.0,38000000.0,Sale,Dhaka,Banani Dohs,0,1,1,1,5,0,6
900.0,Apartment,Residential,2.0,3.0,4300000.0,Sale,Dhaka,Badda,0,1,2,1,4,0,3
1043.0,Apartment,Residential,2.0,3.0,7800000.0,Sale,Dhaka,Hatirpool,0,2,2,0,3,0,4
1280.0,Apartment,Residential,3.0,3.0,10000000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3
1360.0,Apartment,Residential,3.0,3.0,8460000.0,Sale,Dhaka,Agargaon,0,2,2,0,2,0,4
1150.0,Apartment,Residential,3.0,3.0,6700000.0,Sale,Dhaka,Cantonment,0,0,0,0,2,0,3
625.0,Apartment,Residential,2.0,2.0,3200000.0,Sale,Dhaka,Mirpur,0,0,1,0,1,0,3
1150.0,Apartment,Residential,3.0,3.0,6700000.0,Sale,Dhaka,Cantonment,0,0,0,0,2,0,3
980.0,Apartment,Residential,2.0,2.0,4200000.0,Sale,Chattogram,Double Mooring,0,0,2,0,0,0,3
1360.0,Apartment,Residential,3.0,3.0,8400000.0,Sale,Dhaka,Agargaon,0,2,2,0,2,0,4
1150.0,Apartment,Residential,3.0,3.0,6700000.0,Sale,Dhaka,Cantonment,0,0,0,0,2,0,3
1350.0,Apartment,Residential,3.0,3.0,7600000.0,Sale,Dhaka,Mirpur,0,0,0,0,5,0,3
1073.0,Apartment,Residential,2.0,3.0,7800000.0,Sale,Dhaka,Mirpur,0,1,2,0,3,0,4
840.0,Apartment,Residential,2.0,2.0,4800000.0,Sale,Dhaka,Adabor,0,0,2,0,4,0,4
1108.0,Apartment,Residential,2.0,3.0,8500000.0,Sale,Dhaka,Malibagh,0,2,2,0,3,0,4
1535.0,Apartment,Residential,3.0,3.0,6800000.0,Sale,Dhaka,Mirpur,1,2,2,0,4,0,4
860.0,Apartment,Residential,2.0,2.0,4900000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
2400.0,Apartment,Residential,4.0,3.0,18000000.0,Sale,Dhaka,Kafrul,0,1,2,0,2,0,4
1400.0,Apartment,Residential,3.0,3.0,11800000.0,Sale,Dhaka,Bashundhara R-A,0,2,2,0,5,0,4
950.0,Apartment,Residential,2.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
900.0,Apartment,Residential,2.0,3.0,4000000.0,Sale,Dhaka,Badda,0,1,2,1,4,0,3
1050.0,Apartment,Residential,2.0,3.0,6200000.0,Sale,Dhaka,Mirpur,0,2,1,0,4,0,3
2150.0,Apartment,Residential,3.0,3.0,17500000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
1415.0,Apartment,Residential,3.0,3.0,8100000.0,Sale,Dhaka,Mirpur,0,2,2,0,3,0,3
1314.0,Apartment,Residential,3.0,3.0,7800000.0,Sale,Dhaka,Badda,0,1,2,1,4,0,3
1325.0,Apartment,Residential,3.0,3.0,8500000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
860.0,Apartment,Residential,2.0,2.0,4900000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
2167.0,Apartment,Residential,4.0,4.0,24500000.0,Sale,Dhaka,Bashundhara R-A,0,2,2,0,5,0,4
860.0,Apartment,Residential,2.0,2.0,4900000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
950.0,Apartment,Residential,2.0,2.0,5400000.0,Sale,Dhaka,Hazaribag,0,1,1,0,2,0,3
860.0,Apartment,Residential,2.0,2.0,4500000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
1550.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,3,0,3
1171.0,Apartment,Residential,2.0,3.0,7500000.0,Sale,Dhaka,Mohakhali,0,0,2,0,4,0,3
1175.0,Apartment,Residential,2.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,0,2,0,2,0,3
1415.0,Apartment,Residential,3.0,3.0,9100000.0,Sale,Dhaka,Mirpur,0,2,2,0,3,0,3
1590.0,Apartment,Residential,3.0,3.0,11800000.0,Sale,Dhaka,Bashundhara R-A,0,2,2,0,5,0,4
1000.0,Apartment,Residential,3.0,3.0,5500000.0,Sale,Dhaka,Mirpur,0,0,2,0,2,0,3
1100.0,Apartment,Residential,2.0,3.0,6500000.0,Sale,Dhaka,Aftab Nagar,0,0,2,0,3,0,4
1400.0,Apartment,Residential,4.0,4.0,5880000.0,Sale,Chattogram,Bayazid,0,1,0,0,0,0,3
2130.0,Apartment,Residential,4.0,3.0,19500000.0,Sale,Dhaka,Mohammadpur,0,1,3,1,4,0,4
1050.0,Apartment,Residential,2.0,3.0,6400000.0,Sale,Dhaka,Aftab Nagar,0,1,1,0,3,0,4
2912.0,Apartment,Residential,4.0,3.0,35000000.0,Sale,Dhaka,Bashundhara R-A,0,1,2,0,4,0,4
1260.0,Apartment,Residential,2.0,4.0,7000000.0,Sale,Dhaka,Mirpur,0,0,3,0,1,0,4
1000.0,Apartment,Residential,2.0,3.0,6200000.0,Sale,Dhaka,Sutrapur,0,1,2,1,4,0,3
1180.0,Apartment,Residential,2.0,3.0,6200000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
755.0,Apartment,Residential,2.0,2.0,5500000.0,Sale,Dhaka,Mohakhali,0,0,2,0,4,0,3
1450.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,2,0,2,0,3
1103.0,Apartment,Residential,2.0,3.0,6200000.0,Sale,Dhaka,Mirpur,0,0,3,0,3,0,3
3355.0,Apartment,Residential,4.0,4.0,39000000.0,Sale,Dhaka,Uttara,0,1,2,0,5,0,3
2030.0,Apartment,Residential,3.0,3.0,29900000.000000004,Sale,Dhaka,Gulshan,0,2,0,0,2,0,3
1080.0,Apartment,Residential,2.0,3.0,5300000.0,Sale,Dhaka,Hazaribag,0,0,0,0,2,0,4
1550.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Bashundhara R-A,0,1,1,0,2,0,3
1517.0,Apartment,Residential,4.0,3.0,10200000.0,Sale,Dhaka,Uttara,0,2,3,0,3,0,4
1150.0,Apartment,Residential,2.0,3.0,5750000.0,Sale,Dhaka,Mirpur,0,0,2,0,4,0,3
1150.0,Apartment,Residential,2.0,3.0,5750000.0,Sale,Dhaka,Mirpur,0,0,2,0,5,0,3
1550.0,Apartment,Residential,3.0,3.0,13500000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,4,0,3
1200.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3
1150.0,Apartment,Residential,2.0,3.0,5750000.0,Sale,Dhaka,Mirpur,0,0,2,0,5,0,3
1150.0,Apartment,Residential,2.0,3.0,6002000.0,Sale,Dhaka,Mirpur,0,0,2,0,5,0,3
1150.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Dhaka,Lalbagh,0,0,1,0,1,0,3
1015.0,Apartment,Residential,2.0,3.0,6300000.0,Sale,Dhaka,Banasree,0,2,2,0,5,0,3
1800.0,Apartment,Residential,4.0,3.0,12000000.0,Sale,Chattogram,15 No. Bagmoniram Ward,0,2,3,0,2,0,5
2525.0,Apartment,Residential,3.0,3.0,23000000.0,Sale,Dhaka,Adabor,0,1,2,0,3,0,4
2425.0,Apartment,Residential,3.0,4.0,30000000.0,Sale,Dhaka,Bashundhara R-A,0,2,1,0,5,0,5
1875.0,Apartment,Residential,3.0,3.0,16000000.0,Sale,Dhaka,Bashundhara R-A,0,0,2,0,2,0,3
1650.0,Apartment,Residential,3.0,3.0,16000000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,2,0,3
2201.0,Apartment,Residential,3.0,4.0,15000000.0,Sale,Dhaka,Banasree,0,1,2,0,3,0,4
1555.0,Apartment,Residential,3.0,3.0,14000000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,2,0,3
1000.0,Apartment,Residential,2.0,3.0,4000000.0,Sale,Dhaka,Mirpur,0,0,2,0,5,0,3
1472.0,Apartment,Residential,3.0,3.0,16200000.000000002,Sale,Chattogram,22 No. Enayet Bazaar Ward,0,1,1,0,2,0,3
850.0,Apartment,Residential,2.0,2.0,7500000.0,Sale,Dhaka,Dhanmondi,0,2,2,0,3,0,4
1350.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,0,1,0,3,0,3
1350.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,0,1,0,3,0,3
2200.0,Apartment,Residential,3.0,3.0,23500000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,3
1073.0,Apartment,Residential,2.0,3.0,7900000.0,Sale,Dhaka,Mirpur,0,1,2,0,3,0,4
1320.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
1140.0,Apartment,Residential,3.0,3.0,6600000.0,Sale,Dhaka,Cantonment,0,2,2,0,4,0,4
1400.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Sutrapur,0,0,2,1,3,0,4
1320.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
896.0,Apartment,Residential,2.0,2.0,4000000.0,Sale,Dhaka,Uttar Khan,0,1,3,0,4,0,3
1690.0,Apartment,Residential,3.0,3.0,14800000.0,Sale,Dhaka,Maghbazar,0,1,2,0,5,0,3
1350.0,Apartment,Residential,3.0,3.0,9170000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
1650.0,Apartment,Residential,4.0,4.0,13000000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
1350.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,0,1,0,3,0,3
1020.0,Apartment,Residential,2.0,2.0,6200000.0,Sale,Dhaka,Banasree,0,2,2,0,5,0,3
810.0,Apartment,Residential,2.0,2.0,3800000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
900.0,Apartment,Residential,2.0,2.0,5000000.0,Sale,Dhaka,Mirpur,0,0,0,0,2,0,4
1375.0,Apartment,Residential,3.0,3.0,12100000.0,Sale,Dhaka,Mirpur,0,2,2,0,5,0,3
1160.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mohammadpur,0,1,1,0,1,0,3
1150.0,Apartment,Residential,2.0,3.0,5675000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1200.0,Apartment,Residential,3.0,3.0,8000000.0,Sale,Dhaka,Banasree,0,1,1,0,2,0,3
1340.0,Apartment,Residential,3.0,3.0,6200000.0,Sale,Dhaka,Dakshin Khan,0,0,3,0,4,0,3
950.0,Apartment,Residential,2.0,2.0,4300000.0,Sale,Dhaka,Mirpur,0,0,0,0,1,0,3
1480.0,Apartment,Residential,3.0,3.0,9950000.0,Sale,Dhaka,Adabor,0,0,2,0,3,0,4
1660.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
800.0,Apartment,Residential,2.0,2.0,4200000.0,Sale,Dhaka,Mirpur,0,0,0,0,1,0,3
1100.0,Apartment,Residential,2.0,3.0,5200000.0,Sale,Dhaka,Mirpur,0,0,0,0,5,0,3
1220.0,Apartment,Residential,3.0,3.0,6700000.0,Sale,Dhaka,Mirpur,0,0,3,0,2,0,4
1335.0,Apartment,Residential,3.0,3.0,10500000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3
1150.0,Apartment,Residential,3.0,3.0,5600000.0,Sale,Dhaka,Mohammadpur,0,2,1,0,1,0,3
1100.0,Apartment,Residential,2.0,3.0,7072000.0,Sale,Chattogram,Lal Khan Bazaar,0,1,2,0,1,0,3
1232.0,Apartment,Residential,3.0,3.0,6759999.999999999,Sale,Dhaka,Mirpur,0,2,2,0,5,0,3
1340.0,Apartment,Residential,4.0,3.0,11500000.0,Sale,Dhaka,Shiddheswari,0,2,1,0,2,0,3
1550.0,Apartment,Residential,3.0,3.0,8700000.0,Sale,Chattogram,Khulshi,0,1,2,0,1,0,3
1320.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
1320.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
1306.0,Apartment,Residential,2.0,4.0,5500000.0,Sale,Dhaka,Savar,0,0,0,0,0,0,3
1100.0,Apartment,Residential,3.0,3.0,6120000.0,Sale,Dhaka,Uttara,0,1,1,0,1,0,3
1550.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Bashundhara R-A,0,1,1,0,2,0,3
800.0,Apartment,Residential,2.0,2.0,3800000.0,Sale,Dhaka,Dakshin Khan,0,1,3,0,3,0,3
1140.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
1180.0,Apartment,Residential,3.0,3.0,7700000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
1450.0,Apartment,Residential,3.0,3.0,12100000.0,Sale,Dhaka,Mirpur,0,2,2,0,6,0,3
1140.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
1300.0,Apartment,Residential,3.0,3.0,9200000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3
1250.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1250.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1250.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1230.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1230.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1230.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1300.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Cantonment,0,0,1,0,3,0,3
1230.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1230.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1650.0,Apartment,Residential,3.0,4.0,8200000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,2,2,2,5,0,4
1200.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,0,2,0,2,0,3
1700.0,Apartment,Residential,3.0,4.0,14000000.0,Sale,Dhaka,Badda,0,0,2,0,2,0,4
650.0,Apartment,Residential,2.0,2.0,3000000.0,Sale,Dhaka,Mirpur,0,0,0,0,1,0,3
1100.0,Apartment,Residential,2.0,3.0,5500000.0,Sale,Dhaka,Mirpur,0,0,0,0,5,0,3
800.0,Apartment,Residential,2.0,2.0,4000000.0,Sale,Dhaka,Dakshin Khan,0,0,3,0,3,0,3
1350.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Chattogram,Bayazid,0,0,1,0,2,0,3
1134.0,Apartment,Residential,3.0,3.0,4900000.0,Sale,Dhaka,Uttar Khan,0,1,3,0,4,0,3
1450.0,Apartment,Residential,3.0,3.0,10000000.0,Sale,Dhaka,Bashundhara R-A,0,0,2,0,3,0,3
2500.0,Apartment,Residential,5.0,4.0,14000000.0,Sale,Dhaka,Dakshin Khan,0,1,3,0,2,0,4
815.0,Apartment,Residential,2.0,2.0,3800000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
1150.0,Apartment,Residential,2.0,3.0,5040000.0,Sale,Dhaka,Mirpur,0,2,1,0,4,0,3
2150.0,Apartment,Residential,3.0,3.0,17500000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
2150.0,Apartment,Residential,3.0,3.0,17500000.0,Sale,Dhaka,Mirpur,0,2,3,0,3,0,4
1700.0,Apartment,Residential,4.0,3.0,14000000.0,Sale,Dhaka,Uttara,0,2,1,0,3,0,3
800.0,Apartment,Residential,2.0,3.0,4700000.0,Sale,Dhaka,Mirpur,0,0,2,0,1,0,4
1400.0,Apartment,Residential,3.0,3.0,11000000.0,Sale,Dhaka,Uttara,0,1,2,0,3,0,3
800.0,Apartment,Residential,2.0,3.0,4700000.0,Sale,Dhaka,Mirpur,0,0,2,0,1,0,4
1000.0,Apartment,Residential,2.0,3.0,6200000.0,Sale,Dhaka,Sutrapur,0,1,2,1,4,0,3
1150.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Chattogram,15 No. Bagmoniram Ward,0,2,3,0,3,0,5
920.0,Apartment,Residential,2.0,3.0,4500000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
2750.0,Apartment,Residential,5.0,4.0,23000000.0,Sale,Dhaka,Kalabagan,0,1,1,0,4,0,3
920.0,Apartment,Residential,2.0,3.0,4500000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
920.0,Apartment,Residential,2.0,3.0,4500000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
1164.0,Apartment,Residential,3.0,3.0,7200000.0,Sale,Dhaka,Ibrahimpur,0,0,3,0,3,0,4
950.0,Apartment,Residential,2.0,3.0,5300000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
1015.0,Apartment,Residential,2.0,3.0,5400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4
1100.0,Apartment,Residential,3.0,3.0,8800000.0,Sale,Dhaka,Tejgaon,0,0,1,0,0,0,3
1200.0,Apartment,Residential,3.0,2.0,4500000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,1,1,0,1,0,4
1600.0,Apartment,Residential,3.0,3.0,10000000.0,Sale,Chattogram,Khulshi,0,1,2,0,1,0,3
1650.0,Apartment,Residential,3.0,3.0,9675000.0,Sale,Chattogram,Khulshi,0,1,2,0,1,0,3
1450.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Chattogram,4 No Chandgaon Ward,0,0,0,0,0,0,3
1400.0,Apartment,Residential,3.0,3.0,7920000.0,Sale,Chattogram,Khulshi,0,1,2,0,1,0,3
1300.0,Apartment,Residential,3.0,3.0,9800000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,2,2,2,3,0,4
1090.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Baridhara,0,0,0,0,2,0,3
1650.0,Apartment,Residential,3.0,3.0,9075000.0,Sale,Chattogram,4 No Chandgaon Ward,0,0,0,0,1,0,3
2350.0,Apartment,Residential,5.0,4.0,14200000.0,Sale,Dhaka,Banasree,0,0,0,0,2,0,5
1192.0,Apartment,Residential,3.0,3.0,5700000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,0,2,0,2,0,4
2500.0,Apartment,Residential,4.0,4.0,17500000.0,Sale,Chattogram,16 No. Chawk Bazaar Ward,0,2,0,0,1,0,3
935.0,Apartment,Residential,2.0,3.0,4900000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,3
1175.0,Apartment,Residential,2.0,2.0,4500000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,1,2,0,1,0,4
600.0,Apartment,Residential,1.0,2.0,3000000.0,Sale,Dhaka,Mohammadpur,0,2,1,0,1,0,3
1460.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Chattogram,4 No Chandgaon Ward,0,0,0,0,0,0,3
1200.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,0,2,0,2,0,3
1120.0,Apartment,Residential,2.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,1,0,5,0,3
750.0,Apartment,Residential,2.0,2.0,4200000.0,Sale,Dhaka,Mirpur,0,0,2,0,3,0,3
1632.0,Apartment,Residential,3.0,3.0,9160000.0,Sale,Chattogram,33 No. Firingee Bazaar Ward,0,2,2,0,2,0,3
1563.0,Apartment,Residential,3.0,3.0,9568000.0,Sale,Chattogram,Sholokbahar,0,1,2,0,3,0,3
1632.0,Apartment,Residential,3.0,3.0,9160000.0,Sale,Chattogram,33 No. Firingee Bazaar Ward,0,2,2,0,2,0,3
1350.0,Apartment,Residential,3.0,3.0,9500000.0,Sale,Dhaka,Bashundhara R-A,0,0,1,0,3,0,2
1632.0,Apartment,Residential,3.0,3.0,9160000.0,Sale,Chattogram,33 No. Firingee Bazaar Ward,0,2,2,0,2,0,3
1742.0,Apartment,Residential,3.0,3.0,8500000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,0,0,0,2,0,3
1785.0,Apartment,Residential,3.0,3.0,12200000.0,Sale,Chattogram,Khulshi,0,1,2,0,1,0,3
1600.0,Apartment,Residential,3.0,3.0,9500000.0,Sale,Dhaka,Adabor,0,0,2,0,2,0,4
850.0,Apartment,Residential,2.0,2.0,4400000.0,Sale,Dhaka,Khilgaon,0,1,2,0,5,0,3
1050.0,Apartment,Residential,2.0,3.0,4800000.0,Sale,Dhaka,Mirpur,0,1,1,0,1,0,4
1654.0,Apartment,Residential,4.0,3.0,9200000.0,Sale,Dhaka,Uttara,0,2,2,0,5,0,3
